especie;altura estipite;altura total;tipologia;ug;barrio;distrito;Elemento;fecha  plantacion;marras;x;y;Crecimiento medio (m);media del est°pte (m);Altura media ambiente urbano (m);Varianza altura (m);varianza est°pite (m);desviacion estandar;CV
Washingtonia filifera;8;10;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;233975.65;4140007.87;;;;;;;
Washingtonia filifera;8;9;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;233982.91;4140006.37;;;;;;;
Washingtonia filifera;8;10;;;TABLADA;Los Remedios;Palmera Viario;;;233979.28;4140003.17;;;;;;;
Washingtonia filifera;8;8;;;TABLADA;Los Remedios;Palmera Viario;;;233972.87;4140002.31;;;;;;;
Washingtonia filifera;10;14;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;234576.01;4139905.61;;;;;;;
Washingtonia filifera;11;14;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;234568.82;4139906.1;;;;;;;
Washingtonia filifera;11;14;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;234568.33;4139909.63;;;;;;;
Washingtonia filifera;11;14;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;234559.83;4139907.51;;;;;;;
Washingtonia filifera;10;14;Arbolado Viario;AV JUAN PABLO II;TABLADA;Los Remedios;Palmera Viario;;;234558.76;4139907.31;;;;;;;
Washingtonia filifera;0.5;1;Medianas y Glorietas;"AV CONCEJAL ALBERTO
JIMENEZ-BECERRIL";"DOCTOR BARRAQUER-GRUPO RENFE-
POLICLINICO";Macarena;Palmera Viario;;;234913.49;4143904.03;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235547.02;4138376.16;;;;;;;
Washingtonia filifera;8;9;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235548.17;4138373.61;;;;;;;
Washingtonia filifera;9;10;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235549.33;4138370.84;;;;;;;
Washingtonia filifera;8;9;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235553.03;4138372.23;;;;;;;
Washingtonia filifera;9;9;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235551.41;4138374.77;;;;;;;
Washingtonia filifera;8;9;Plaza o Jard°n;PLAZA LOS ANDES;HELIOPOLIS;Bellavista-La Palmera;Palmera Viario;;;235550.02;4138378.01;;;;;;;
Washingtonia filifera;6;8;Arbolado Viario;Flor de Azalea, Calle;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;Palmera Viario;;;241641.47;4142396.94;;;;;;;
Washingtonia filifera;6;8;Plaza o Jard°n;BIB RAMBLA, PLAZA;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241160.32;4143965.84;;;;;;;
Washingtonia filifera;4.5;6;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241412.43;4142865.01;;;;;;;
Washingtonia filifera;4.5;6;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241415.11;4142859.15;;;;;;;
Washingtonia filifera;8;11;Plaza o Jard°n;BIB RAMBLA, PLAZA;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241166.33;4143960.77;;;;;;;
Washingtonia filifera;9;12;Plaza o Jard°n;BIB RAMBLA, PLAZA;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241155.82;4143990.3;;;;;;;
Washingtonia filifera;8;13;;;"SANTA AURELIA-CANTABRICO-
ATLANTICO-LA ROMERIA";Cerro-Amate;"Palmera Zona
Verde";;;238763.2;4140965.95;;;;;;;
Washingtonia filifera;10;13;Plaza o Jard°n;BIB RAMBLA, PLAZA;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241105.2;4143900.89;;;;;;;
Washingtonia filifera;10;10.5;;;LEON XIII-LOS NARANJOS;Macarena;"Palmera Zona
Verde";;;236152.07;4143904.76;;;;;;;
Washingtonia filifera;16;14;;;LEON XIII-LOS NARANJOS;Macarena;"Palmera Zona
Verde";;;236152.6;4143899.18;;;;;;;
Washingtonia filifera;13;15;;;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235813.38;4142582.33;;;;;;;
Washingtonia filifera;11;14;;;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235813.88;4142596.94;;;;;;;
Washingtonia filifera;9.5;13;;;LA CORZA;San Pablo-Santa Justa;"Palmera Zona
Verde";;;237274.62;4143521.85;;;;;;;
Washingtonia filifera;10;12;;;LEON XIII-LOS NARANJOS;Macarena;"Palmera Zona
Verde";;;236116.82;4143924.93;;;;;;;
Washingtonia filifera;10;12;;;LEON XIII-LOS NARANJOS;Macarena;"Palmera Zona
Verde";;;236117.16;4143930.01;;;;;;;
Washingtonia filifera;16;14;;;LEON XIII-LOS NARANJOS;Macarena;"Palmera Zona
Verde";;;236140.6;4143899.15;;;;;;;
Washingtonia filifera;6;7;;"GLORIETA FERNADO
ZOBEL-LUIS FUENTES";"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239312.16;4143869.36;;;;;;;
Washingtonia filifera;4;6;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;237237.66;4147164.34;;;;;;;
Washingtonia filifera;4;6;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;237228.88;4147191.82;;;;;;;
Washingtonia filifera;4;6;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;237238.9;4147209.05;;;;;;;
Washingtonia filifera;4;6;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;237258.05;4147196.77;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237234.08;4144902.93;;;;;;;
Washingtonia filifera;7;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237231.27;4144899.39;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237412.87;4144716.53;;;;;;;
Washingtonia filifera;4;5;Plaza o Jard°n;"Z.V. Jard°n Rafael Garc°a
Miguel";LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;239302.19;4140084.44;;;;;;;
Washingtonia filifera;12;13;Plaza o Jard°n;"Z.V. Jard°n Rafael Garc°a
Miguel";LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;239296.86;4140088.99;;;;;;;
Washingtonia filifera;17;22;Parque Urbano;"Educaci¢n Vial Parque
Infantil";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235690.46;4140845.88;;;;;;;
Washingtonia filifera;4;6;Plaza o Jard°n;PZ MANUEL GARRIDO;LA BARZOLA;Macarena;"Palmera Zona
Verde";;;236126.06;4144042.75;;;;;;;
Washingtonia filifera;12;14;Parque Urbano;DEL VALLE, JARDINES;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235900.65;4142896.69;;;;;;;
Washingtonia filifera;12;14;Parque Urbano;DEL VALLE, JARDINES;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235892.24;4142902.63;;;;;;;
Washingtonia filifera;5;6;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234392.53;4140800.55;;;;;;;
Washingtonia filifera;9;10;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234390.75;4140800.74;;;;;;;
Washingtonia filifera;11.5;12.5;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234390.75;4140806.4;;;;;;;
Washingtonia filifera;15;17;Parque Urbano;DEL VALLE, JARDINES;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235951.72;4142957.09;;;;;;;
Washingtonia filifera;9;12;Parque Urbano;DEL VALLE, JARDINES;"SANTA
CATALINA";Casco Antiguo;"Palmera Zona
Verde";;;235974.83;4142993.63;;;;;;;
Washingtonia filifera;10;11;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233817.64;4143019.8;;;;;;;
Washingtonia filifera;10;11.5;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233821.76;4143025.75;;;;;;;
Washingtonia filifera;6;7;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;234014.43;4143352.74;;;;;;;
Washingtonia filifera;5;7.5;Arbolado Viario;CL ALMIRANTE LOBO;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";"3/22/2019 12:00:00
AM";;234876.31;4141468.89;;;;;;;
Washingtonia filifera;5;7.5;"Parque o Jard°n
Hist¢rico";PASEO CRISTINA;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";"3/22/2019 12:00:00
AM";;234878.19;4141461.95;;;;;;;
Washingtonia filifera;10;11;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239393.85;4140673.06;;;;;;;
Washingtonia filifera;10;11;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239394.86;4140680.02;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239395.41;4140686.62;;;;;;;
Washingtonia filifera;9;10;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239397.8;4140693.95;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239391.1;4140694.31;;;;;;;
Washingtonia filifera;5;6;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239389.09;4140687.72;;;;;;;
Washingtonia filifera;9;10;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239388.99;4140680.02;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239387.8;4140673.61;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239380.65;4140674.52;;;;;;;
Washingtonia filifera;11;12;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239381.11;4140681.4;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239382.3;4140688.27;;;;;;;
Washingtonia filifera;10;11;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239383.59;4140695.6;;;;;;;
Washingtonia filifera;6;7;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239467.64;4140762.43;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239466.24;4140767.27;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239462.96;4140765.94;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239497.71;4140816.17;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239493.96;4140814.84;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque de la Negrilla
(Forja XXI)";PALMETE;Cerro-Amate;"Palmera Zona
Verde";;;239493.09;4140817.62;;;;;;;
Washingtonia filifera;9;12;Plaza o Jard°n;"DE ZOCODOVER,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241349.84;4144353.57;;;;;;;
Washingtonia filifera;3;5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;Toc¢n;236674.71;4143349.85;;;;;;;
Washingtonia filifera;4;6;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236570.88;4143415.01;;;;;;;
Washingtonia filifera;3;4;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236673.14;4143355.32;;;;;;;
Washingtonia filifera;3;5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236666.16;4143351.93;;;;;;;
Washingtonia filifera;3;5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236668.05;4143346.95;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236634.44;4143453.84;;;;;;;
Washingtonia filifera;3;4.5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236579.32;4143420.81;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236628.59;4143451.39;;;;;;;
Washingtonia filifera;4;5.5;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236630.53;4143446.28;;;;;;;
Washingtonia filifera;3;4;Parque Urbano;"PARQUE BORDAS
CHINCHURRETA";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236581.88;4143415.57;;;;;;;
Washingtonia filifera;2.5;4.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241189.34;4143354.78;;;;;;;
Washingtonia filifera;3;7;Arbolado Viario;Plaza del Triunfo;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;235052.48;4141751.45;;;;;;;
Washingtonia filifera;8;11;Plaza o Jard°n;Bajos de Contadero;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234394.49;4141899;;;;;;;
Washingtonia filifera;4.5;7.5;Parque Periurbano;Parque del Tamarguillo;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241798.09;4144590.44;;;;;;;
Washingtonia filifera;8;11;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234689.78;4141534.52;;;;;;;
Washingtonia filifera;9;11;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234693.97;4141521.83;;;;;;;
Washingtonia filifera;10;12;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234696.28;4141524.92;;;;;;;
Washingtonia filifera;4.5;7;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239722.54;4142916.42;;;;;;;
Washingtonia filifera;6;7.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239731.77;4142923.1;;;;;;;
Washingtonia filifera;5;7.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239727.65;4142916.49;;;;;;;
Washingtonia filifera;5.5;8;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239726.9;4142921.62;;;;;;;
Washingtonia filifera;5;8;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239732.19;4142926.27;;;;;;;
Washingtonia filifera;5.5;7.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239722.24;4142913.16;;;;;;;
Washingtonia filifera;5.5;8;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239735.79;4142929.87;;;;;;;
Washingtonia filifera;6;9;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234686.28;4141537.83;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234679.2;4141531.21;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234689.54;4141532.07;;;;;;;
Washingtonia filifera;6;9;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234683.43;4141542.21;;;;;;;
Washingtonia filifera;5;7;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;234680.57;4141542.38;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236473.83;4139620.47;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236479.02;4139621.62;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236485.96;4139623.81;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236490.22;4139624.42;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236494.35;4139625.51;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236499.1;4139626.85;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236508.84;4139629.04;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236512.49;4139626.12;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236515.53;4139615.04;;;;;;;
Washingtonia filifera;13;15;;"Marineros Voluntarios,
Glorieta";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235163.72;4140739.47;;;;;;;
Washingtonia filifera;8;9;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236510.06;4139609.81;;;;;;;
Washingtonia filifera;7;8;Parque Urbano;"Z.V. Parque Celestino
Mutis";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236722.96;4139658.27;;;;;;;
Washingtonia filifera;7.5;8.5;Parque Urbano;"Z.V. Parque Celestino
Mutis";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236740.97;4139660.87;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V. Parque Celestino
Mutis";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236635.15;4139364;;;;;;;
Washingtonia filifera;5.5;6.5;Parque Urbano;"Z.V. Parque Celestino
Mutis";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236670.79;4139520.3;;;;;;;
Washingtonia filifera;2.5;3.5;Parque Urbano;"FRAY MARCOS DE NIZA,
PARQUE.";SANTA CLARA;San Pablo-Santa Justa;"Palmera Zona
Verde";;;238590.74;4143475.46;;;;;;;
Washingtonia filifera;2.5;3.5;Parque Urbano;"FRAY MARCOS DE NIZA,
PARQUE.";SANTA CLARA;San Pablo-Santa Justa;"Palmera Zona
Verde";;;238595.73;4143473.16;;;;;;;
Washingtonia filifera;8;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237298.52;4144815.01;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237294.93;4144811.15;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237305.51;4144822.57;;;;;;;
Washingtonia filifera;8;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237307.84;4144823.6;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237222.29;4144888.64;;;;;;;
Washingtonia filifera;8;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237224.84;4144891.98;;;;;;;
Washingtonia filifera;8;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237333.6;4144774.12;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237335.77;4144775.87;;;;;;;
Washingtonia filifera;8;10;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237344.73;4144785.26;;;;;;;
Washingtonia filifera;6;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237400.43;4144703.81;;;;;;;
Washingtonia filifera;7;9;Plaza o Jard°n;"Z.V. Parque Jardines de
San Diego";SAN DIEGO;Norte;"Palmera Zona
Verde";;;237403.17;4144706.49;;;;;;;
Washingtonia filifera;7;10;Parque Urbano;"FACTORES 1 ( PARQUE
APRENDICES DE RENFE),";SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235723.24;4145748.99;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238500.93;4140739.04;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238507.71;4140745.59;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238511.64;4140755.14;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238505.83;4140755.47;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238515.18;4140780.76;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238519.02;4140779.77;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238508.49;4140763.29;;;;;;;
Washingtonia filifera;4;5;Parque Urbano;"Z.V.Jardines Puerto de las
Palomas.";ROCHELAMBET;Cerro-Amate;"Palmera Zona
Verde";;;238512.22;4140772.16;;;;;;;
Washingtonia filifera;10;12;Parque Urbano;Parque Miraflores II;EL GORDILLO;Norte;"Palmera Zona
Verde";;;238387.12;4145224.44;;;;;;;
Washingtonia filifera;10;12;Parque Urbano;Parque Miraflores II;EL GORDILLO;Norte;"Palmera Zona
Verde";;;238384.62;4145222.95;;;;;;;
Washingtonia filifera;10;12;Parque Urbano;Parque Miraflores II;EL GORDILLO;Norte;"Palmera Zona
Verde";;;238380.67;4145227.81;;;;;;;
Washingtonia filifera;10;12;Parque Urbano;Parque Miraflores II;EL GORDILLO;Norte;"Palmera Zona
Verde";;;238383.62;4145229.37;;;;;;;
